brand,name,common_name,variant,attributes,attributes_unpublished,category_hint,weight_mg,weight_source,source_url,kcal
Backcountry Exposure,Ditty Bag,Stuff sack,Little Ditty,,volume_l,other,11000,manufacturer,https://www.garagegrowngear.com/products/ditty-bag-by-backcountry-exposure,
Backcountry Exposure,Mesa Food Bag,Food bag,Standard,volume_l=4.5,,other,38000,manufacturer,https://www.garagegrowngear.com/products/mesa-food-bag-by-backcountry-exposure,
Backcountry Exposure,Mesa Food Bag,Food bag,X-Large,size=XL; volume_l=6.5,,other,60000,manufacturer,https://www.garagegrowngear.com/products/mesa-food-bag-by-backcountry-exposure,
Backcountry Exposure,Mesa Packing Cube,Packing cubes,1L,volume_l=1,,other,23000,manufacturer,https://www.garagegrowngear.com/products/mesa-packing-cubes-by-backcountry-exposure,
Backcountry Exposure,Mesa Packing Cube,Packing cubes,2L,volume_l=2,,other,30000,manufacturer,https://www.garagegrowngear.com/products/mesa-packing-cubes-by-backcountry-exposure,
Backcountry Exposure,Stake Sack,Stake bag,Large,size=L,,other,8000,manufacturer,https://www.garagegrowngear.com/products/stake-sack-by-backcountry-exposure,
Backcountry Exposure,Stake Sack,Stake bag,Small,size=S,,other,7000,manufacturer,https://www.garagegrowngear.com/products/stake-sack-by-backcountry-exposure,
Backcountry Exposure,Zipper Pouch,Pouch,Small,size=S,,other,11000,manufacturer,https://www.garagegrowngear.com/products/small-zipper-pouch-by-backcountry-exposure,
BearVault,BV ONE Adjustable Bear Canister,Bear canister,,,volume_l,other,895000,manufacturer,https://bearvault.com/products/bv-one,
BearVault,BV425 Sprint Bear Canister,Bear canister,,volume_l=5,,other,793786,manufacturer,https://bearvault.com/products/bv425,
BearVault,BV450 Jaunt Bear Canister,Bear canister,,volume_l=7.2,,other,935535,manufacturer,https://bearvault.com/products/bv450,
BearVault,BV475 Trek Bear Canister,Bear canister,,volume_l=9.3,,other,1020583,manufacturer,https://bearvault.com/products/bv475,
BearVault,BV500 Journey Bear Canister,Bear canister,,volume_l=11.5,,other,1162331,manufacturer,https://bearvault.com/products/bv500,
Big Sky International,Insulated Food Pouch,Food cozy,Large,size=L,,other,65000,manufacturer,https://www.garagegrowngear.com/products/insulite-insulated-food-pouch-by-big-sky-international,
Big Sky International,Insulated Food Pouch,Food cozy,Medium,size=M,,other,43000,manufacturer,https://www.garagegrowngear.com/products/insulite-insulated-food-pouch-by-big-sky-international,
Big Sky International,Insulated Food Pouch,Food cozy,Small,size=S,,other,28000,manufacturer,https://www.garagegrowngear.com/products/insulite-insulated-food-pouch-by-big-sky-international,
Big Sky International,Tube Steak Tent Stake,Tent stakes,10in,length=10in,,other,17000,manufacturer,https://www.garagegrowngear.com/products/tube-steak-tent-stake-by-big-sky-international,
Big Sky International,Tube Steak Tent Stake,Tent stakes,6in,length=6in,,other,9000,manufacturer,https://www.garagegrowngear.com/products/tube-steak-tent-stake-by-big-sky-international,
Big Sky International,Tube Steak Tent Stake,Tent stakes,8in,length=8in,,other,14000,manufacturer,https://www.garagegrowngear.com/products/tube-steak-tent-stake-by-big-sky-international,
Bioré,UV Athlizm Skin Protect Essence SPF50+,Sunscreen,70g,,,other,70000,manufacturer,https://japanesetaste.com/products/kao-biore-uv-athlizm-skin-protect-essence-sunscreen-spf50-70g,
Black Diamond,Alpine Carbon Cork Trekking Poles,Trekking poles,per pair,,,other,486000,manufacturer,https://www.garagegrowngear.com/products/alpine-carbon-cork-trekking-poles-by-black-diamond,
Black Diamond,Distance Carbon FLZ Trekking Poles,Trekking poles,"110-125cm, per pair",length=110-125cm,,other,340000,manufacturer,https://www.garagegrowngear.com/products/copy-of-distance-carbon-flz-trekking-poles-by-black-diamond,
Black Diamond,Distance Carbon FLZ Trekking Poles,Trekking poles,"120-140cm, per pair",length=120-140cm,,other,368000,manufacturer,https://www.garagegrowngear.com/products/copy-of-distance-carbon-flz-trekking-poles-by-black-diamond,
Black Diamond,Distance Carbon FLZ Trekking Poles,Trekking poles,"95-100cm, per pair",length=95-100cm,,other,312000,manufacturer,https://www.garagegrowngear.com/products/copy-of-distance-carbon-flz-trekking-poles-by-black-diamond,
Black Diamond,Distance Carbon Z Trekking Poles,Trekking poles,"120cm, per pair",length=120cm,,other,280000,manufacturer,https://blackdiamondequipment.com/products/distance-carbon-z-poles,
Black Diamond,Distance FLZ Trekking Poles,Trekking poles,"110-125cm, per pair",length=110-125cm,,other,420000,manufacturer,https://www.garagegrowngear.com/products/distance-flz-trekking-poles-by-black-diamond,
Black Diamond,Distance FLZ Trekking Poles,Trekking poles,"120-140cm, per pair",length=120-140cm,,other,450000,manufacturer,https://www.garagegrowngear.com/products/distance-flz-trekking-poles-by-black-diamond,
Black Diamond,Distance FLZ Trekking Poles,Trekking poles,"95-100cm, per pair",length=95-100cm,,other,390000,manufacturer,https://www.garagegrowngear.com/products/distance-flz-trekking-poles-by-black-diamond,
Black Diamond,Distance Spike Traction Device,Microspikes,,,,other,200000,manufacturer,https://blackdiamondequipment.com/products/distance-spike-traction-device,
Black Diamond,Distance Z Trekking Poles,Trekking poles,per pair,,,other,347000,manufacturer,https://blackdiamondequipment.com/products/distance-z-trekking-running-poles,
Black Diamond,Gridlock Triple Lock Carabiner,Carabiner,,,,other,90000,manufacturer,https://blackdiamondequipment.com/products/gridlock-triple-lock-carabiner,
Black Diamond,HotForge Screwgate Carabiner,Carabiner,,,,other,50000,manufacturer,https://blackdiamondequipment.com/products/hotforge-screwgate-carabiner-3-pack,
Black Diamond,HotForge Straight Gate Carabiner,Carabiner,,,,other,45000,manufacturer,https://blackdiamondequipment.com/products/hotforge-straight-gate-carabiner,
Black Diamond,HotWire Carabiner,Carabiner,,,,other,40000,manufacturer,https://blackdiamondequipment.com/products/hotwire-carabiner,
Black Diamond,LiteForge Screwgate Carabiner,Carabiner,,,,other,45000,manufacturer,https://blackdiamondequipment.com/products/liteforge-screwgate-carabiner,
Black Diamond,LiteWire Carabiner,Carabiner,,,,other,32000,manufacturer,https://blackdiamondequipment.com/products/litewire-carabiner,
Black Diamond,MiniWire Carabiner,Carabiner,,,,other,23000,manufacturer,https://blackdiamondequipment.com/products/miniwire-carabiner,
Black Diamond,Oval Triple Lock Carabiner,Carabiner,,,,other,70000,manufacturer,https://blackdiamondequipment.com/products/oval-triple-lock-carabiner,
Black Diamond,Pearlock Twistlock Carabiner,Carabiner,,,,other,84000,manufacturer,https://blackdiamondequipment.com/products/pearlock-twistlock-carabiner,
Black Diamond,Raven Pro Ice Axe,Ice axe,55cm,length=55cm,,other,390000,manufacturer,https://blackdiamondequipment.com/products/raven-pro-ice-axe,
Black Diamond,RockLock Screwgate Carabiner,Carabiner,,,,other,85000,manufacturer,https://blackdiamondequipment.com/products/rocklock-screwgate-carabiner,
Black Diamond,RockLock Twistlock Carabiner,Carabiner,,,,other,89000,manufacturer,https://blackdiamondequipment.com/products/rocklock-twistlock-carbiner,
Black Diamond,Trail Cork Trekking Poles,Trekking poles,per pair,,,other,494000,manufacturer,https://www.garagegrowngear.com/products/trail-cork-trekking-poles-by-black-diamond,
Black Diamond,Trail Ergo Cork Trekking Poles,Trekking poles,per pair,,,other,512000,manufacturer,https://gearheadoutfitters.com/products/trail-ergo-cork-trek-poles,
Black Diamond,Venom LT Classic Ice Axe,Ice axe,,,,other,240000,manufacturer,https://www.garagegrowngear.com/products/venom-lt-classic-piolet-ice-axe-by-black-diamond,
BoglerCo,Ultralight Trowel,Trowel,,,,other,13500,manufacturer,https://www.garagegrowngear.com/products/ultralight-trowel-by-boglerco,
Bonfus,DCF Ditty Bag,Stuff sack,,,volume_l,other,5000,manufacturer,https://www.garagegrowngear.com/products/dcf-ditty-bag-by-bonfus,
Bonfus,DCF Dry Bag,Dry bag,Large,size=L,volume_l,other,29000,manufacturer,https://www.garagegrowngear.com/products/dcf-dry-bags-by-bonfus,
Bonfus,DCF Dry Bag,Dry bag,Medium,size=M,volume_l,other,19000,manufacturer,https://www.garagegrowngear.com/products/dcf-dry-bags-by-bonfus,
Bonfus,DCF Dry Bag,Dry bag,Small,size=S,volume_l,other,15000,manufacturer,https://www.garagegrowngear.com/products/dcf-dry-bags-by-bonfus,
Bonfus,DCF Food Bag,Food bag,Large,size=L,volume_l,other,35000,manufacturer,https://www.garagegrowngear.com/products/dcf-food-bag-by-bonfus,
Bonfus,DCF Food Bag,Food bag,Medium,size=M,volume_l,other,25000,manufacturer,https://www.garagegrowngear.com/products/dcf-food-bag-by-bonfus,
Bonfus,DCF Stuff Sack,Stuff sack,Large,size=L,volume_l,other,14000,manufacturer,https://www.garagegrowngear.com/products/dcf-stuff-sacks-by-bonfus,
Bonfus,DCF Stuff Sack,Stuff sack,Medium,size=M,volume_l,other,8000,manufacturer,https://www.garagegrowngear.com/products/dcf-stuff-sacks-by-bonfus,
Bonfus,DCF Stuff Sack,Stuff sack,Small,size=S,volume_l,other,5000,manufacturer,https://www.garagegrowngear.com/products/dcf-stuff-sacks-by-bonfus,
Bonfus,DCF Tent Stake Sack,Stake bag,,,,other,3500,manufacturer,https://www.garagegrowngear.com/products/dcf-tent-stakes-sack-by-bonfus,
Bonfus,Hip Belt Pocket,Hip belt pocket,,,,other,20000,manufacturer,https://www.garagegrowngear.com/products/hip-belt-pocket-by-bonfus,
Bonfus,Shoulder Pouch,Shoulder pocket,Mesh,,,other,22000,manufacturer,https://www.garagegrowngear.com/products/shoulder-pouch-by-bonfus,
Bonfus,Shoulder Pouch,Shoulder pocket,Ultra 200,,,other,14000,manufacturer,https://www.garagegrowngear.com/products/shoulder-pouch-by-bonfus,
Brautigam Expedition Works,Dirt Dart Titanium Tent Stake,Tent stakes,,,,other,11000,manufacturer,https://www.garagegrowngear.com/products/dirt-dart-titanium-tent-stakes-by-brautigam-expedition-works,
Brautigam Expedition Works,G-Hook Quick-Release Buckle,Buckle,Titanium 1½in,,,other,33000,manufacturer,https://www.garagegrowngear.com/products/g-hook-quick-release-buckle-by-brautigam-expedition-works,
Brautigam Expedition Works,G-Hook Quick-Release Buckle,Buckle,Titanium ⅝in,,,other,3000,manufacturer,https://www.garagegrowngear.com/products/g-hook-quick-release-buckle-by-brautigam-expedition-works,
Brautigam Expedition Works,Ptarmigan Titanium Snow Anchors,Snow anchors,,,,other,21000,manufacturer,https://www.garagegrowngear.com/products/ptarmigan-titanium-snow-anchors-by-brautigam-expedition-works,
Brunton,Scout Glow Compass,Compass,,,,other,36000,manufacturer,https://www.garagegrowngear.com/products/scout-glow-compass-by-brunton,
Brunton,TruArc 3 Compass,Compass,,,,other,31000,manufacturer,https://www.garagegrowngear.com/products/truarc-3-compass-by-brunton,
Cam's Backpacking Gear,Tent Stake Pusher,Stake tool,,,,other,5000,manufacturer,https://www.garagegrowngear.com/products/tent-stake-pusher-by-cams-backpacking-gear,
CAMP,Corsa Ice Axe,Ice axe,,,,other,232000,manufacturer,https://www.garagegrowngear.com/products/corsa-ice-axe-by-c-a-m-p,
CAMP,Corsa Ice Axe,Ice axe,50cm,length=50cm,,other,209000,manufacturer,https://skimo.co/camp-corsa-ice-axe,
CAMP,Corsa Nanotech Ice Axe,Ice axe,60cm,length=60cm,,other,277000,manufacturer,https://skimo.co/camp-corsa-nanotech-ice-axe,
CAMP,Corsa Race Ice Axe,Ice axe,,,,other,185000,manufacturer,https://www.garagegrowngear.com/products/corsa-race-ice-axe-by-camp,
CAMP,EKTO Lock Carabiner,Carabiner,,,,other,11000,manufacturer,https://www.garagegrowngear.com/products/ekto-lock-carabiner-by-c-a-m-p,
Cascade Mountain Tech,Carbon Fiber Quick Lock Trekking Pole,Trekking poles,"Cork Grip, per pair",,,other,459262,manufacturer,https://cascademountaintech.com/products/carbon-fiber-hiking-trekking-pole-cork-grip,
Cascade Wild,Ultralight Folding Table,Table,,,,other,65000,manufacturer,https://www.garagegrowngear.com/products/ultralight-table-by-cascade-wild,
Chicken Tramper Gear,Bear Can Key,Bear can key,,,,other,4000,manufacturer,https://www.garagegrowngear.com/products/bear-can-key-by-chicken-tramper-gear,
Chicken Tramper Gear,Hiker Hairbrush,Hairbrush,,,,other,28300,manufacturer,https://www.garagegrowngear.com/products/hiker-hairbrush-by-chicken-tramper-gear,
Chicken Tramper Gear,Phone Pocket,Phone pocket,,,,other,43000,manufacturer,https://www.garagegrowngear.com/products/phone-pocket-by-chicken-tramper-gear,
Chicken Tramper Gear,Stitch-All Ultralight Sewing Awl,Sewing awl,,,,other,10000,manufacturer,https://www.garagegrowngear.com/products/stitch-all-ultralight-sewing-awl-by-chicken-tramper-gear,
Chicken Tramper Gear,Ultra Dog Bowl,Dog bowl,,,,other,45000,manufacturer,https://www.garagegrowngear.com/products/copy-of-ultralight-dcf-dog-bowl-by-chicken-tramper-gear,
Chicken Tramper Gear,Water Bottle Sleeve,Bottle sleeve,Refill Short,,,other,49000,manufacturer,https://www.garagegrowngear.com/products/water-bottle-sleeve-by-chicken-tramper-gear,
Chicken Tramper Gear,Water Bottle Sleeve,Bottle sleeve,Refill Tall,,,other,50000,manufacturer,https://www.garagegrowngear.com/products/water-bottle-sleeve-by-chicken-tramper-gear,
Chicken Tramper Gear,Water Bottle Sleeve,Bottle sleeve,Short,size=Short,,other,40000,manufacturer,https://www.garagegrowngear.com/products/water-bottle-sleeve-by-chicken-tramper-gear,
Chicken Tramper Gear,Water Bottle Sleeve,Bottle sleeve,Smartwater Tall,,,other,45000,manufacturer,https://www.garagegrowngear.com/products/water-bottle-sleeve-by-chicken-tramper-gear,
Chicken Tramper Gear,Water Bottle Sleeve,Bottle sleeve,Wide,size=Wide,,other,48000,manufacturer,https://www.garagegrowngear.com/products/water-bottle-sleeve-by-chicken-tramper-gear,
Chicken Tramper Gear,Zippered Shoulder Strap Pocket,Shoulder pocket,,,,other,48000,manufacturer,https://www.garagegrowngear.com/products/chest-strap-pocket-by-chicken-tramper-gear,
Coghlan's,Egg Holder,Egg holder,6 egg,,,other,95000,manufacturer,https://coghlans.com/products/egg-holder-6-count,
Cowboy Camping,Corral Cube,Packing cubes,Medium,size=M,,other,28000,manufacturer,https://www.garagegrowngear.com/products/corral-cube-by-cowboy-camping,
Cowboy Camping,Corral Cube,Packing cubes,Small,size=S,,other,21000,manufacturer,https://www.garagegrowngear.com/products/corral-cube-by-cowboy-camping,
Cowboy Camping,Corral Cube,Packing cubes,X-Small,size=XS,,other,11000,manufacturer,https://www.garagegrowngear.com/products/corral-cube-by-cowboy-camping,
Cowboy Camping,Cowpoke Caddy,Pouch,,,,other,22000,manufacturer,https://www.garagegrowngear.com/products/cowpoke-caddy-by-cowboy-camping,
Cowboy Camping,Range Rider,Pouch,,,,other,12000,manufacturer,https://www.garagegrowngear.com/products/range-rider-by-cowboy-camping,
Cowboy Camping,Saddle Bag,Saddle bag,Medium,size=M,,other,70000,manufacturer,https://www.garagegrowngear.com/products/saddle-bag-by-cowboy-camping,
Cowboy Camping,Saddle Bag,Saddle bag,Small,size=S,,other,55000,manufacturer,https://www.garagegrowngear.com/products/saddle-bag-by-cowboy-camping,
Cowboy Camping,Saloon Slimfold Wallet,Wallet,,,,other,10000,manufacturer,https://www.garagegrowngear.com/products/saloon-slimfold-wallet-by-cowboy-camping,
Cowboy Camping,The Dust Buster,Brush,,,,other,36000,manufacturer,https://www.garagegrowngear.com/products/the-dust-buster-by-cowboy-camping,
Crystal Creek Gear,GoReel Hand Reel,Cord reel,,,,other,30000,manufacturer,https://www.garagegrowngear.com/products/goreel-hand-reel-line-lock-by-crystal-creek-gear,
Crystal Creek Gear,GoReel Pro Hand Reel,Cord reel,,,,other,65000,manufacturer,https://www.garagegrowngear.com/products/goreel-pro-hand-reel-by-crystal-creek-gear,
Crystal Creek Gear,LineLock,Line tensioner,,,,other,4000,manufacturer,https://www.garagegrowngear.com/products/linelock-by-crystal-creek-gear,
CuloClean,Portable Bidet,Bidet,,,,other,12000,manufacturer,https://www.garagegrowngear.com/products/portable-bidet-by-culoclean,
CW&T x Gnuhr,Pen Type-C Ultra,Pen,,,,other,12800,manufacturer,https://www.gnuhr.com/products/cw-and-t-gnuhr-pen-type-c-ultra,
DAC,J Stake,Tent stakes,6in,length=6in,,other,7000,manufacturer,https://durstongear.com/products/spare-tent-parts,
DAC,J Stake,Tent stakes,8in,length=8in,,other,16000,manufacturer,https://durstongear.com/products/spare-tent-parts,
Dangle Supply,Lil Slugger Titanium One Hitter,One hitter,,,,other,8500,manufacturer,https://www.garagegrowngear.com/products/lil-slugger-titanium-one-hitter-for-dugouts-by-dangle-supply,
Derma-Safe,Folding Knife,Knife,,,,other,8000,manufacturer,https://www.garagegrowngear.com/products/derma-safe-knife-by-derma-safe,
District Vision,Junya Racer,Sunglasses,,,,other,24000,manufacturer,https://districtvision.com/products/junya-racer-black-d-g15,
District Vision,Kazu Tourer Sunglasses,Sunglasses,,,,other,22000,manufacturer,https://twelvesixtynine.com/products/kazu-tourer-glacier-blue-ice,
District Vision,Keiichi Sunglasses,Sunglasses,,,,other,22000,manufacturer,https://twelvesixtynine.com/products/district-vision-keiichi-grey-calm-tech,
District Vision,Koharu Eclipse,Sunglasses,,,,other,21000,manufacturer,https://districtvision.com/products/koharu-eclipse-black-d-onyx-mirror,
District Vision,Linto Rider,Sunglasses,,,,other,24000,manufacturer,https://districtvision.com/products/linto-gravel-rider-sand-d-blue-ice,
District Vision,Mami Vantage Ti,Sunglasses,,,,other,23000,manufacturer,https://districtvision.com/products/mami-vantage-ti-glossy-graphite-d-blue-gradient,
District Vision,Momoka Pacer,Sunglasses,,,,other,21000,manufacturer,https://districtvision.com/products/momoka-pacer-veridian-d-onyx-mirror,
District Vision,Nagata Speed Blade,Sunglasses,,,,other,23000,manufacturer,https://districtvision.com/products/nagata-speed-blade-black-d-g15,
District Vision,Nako Sunglasses,Sunglasses,,,,other,22000,manufacturer,https://www.sportique.com/products/district-vision-nako-black-sunglasses-district-sky-g15,
District Vision,Takeyoshi Altitude Master,Sunglasses,,,,other,24000,manufacturer,https://districtvision.com/products/takeyoshi-altitude-master-flint-d-silver-flash-mirror,
District Vision,Yukari Windshield,Sunglasses,,,,other,24000,manufacturer,https://districtvision.com/products/yukari-windshield-glossy-black-d-water-grey,
Durston,Iceline Trekking Poles,Trekking poles,"Strapless, per pair",,,other,268000,manufacturer,https://durstongear.com/products/iceline-trekking-poles,
